#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 08 02 05 50 999  7.1  8.8  0.95 13.79  4.95 999 1020.3  15.8  15.6 999.0 99.0 99.00
2011 08 02 06 50 999  7.0  8.8  0.92 14.81  4.80 999 1019.9  15.9  15.6 999.0 99.0 99.00
2011 08 02 07 50 999  7.0  8.7  0.89 14.81  4.97 999 1019.5  16.0  15.6 999.0 99.0 99.00
2011 08 02 08 50 999  7.0  8.7  0.80 12.90  4.82 999 1019.2  16.0  15.7 999.0 99.0 99.00
2011 08 02 09 50 999  7.2  9.0  0.89 14.81  4.86 999 1019.0  16.0  15.7 999.0 99.0 99.00
2011 08 02 10 50 999  6.7  8.0  0.90 14.81  4.99 999 1018.6  16.0  15.6 999.0 99.0 99.00
2011 08 02 11 50 999  7.3  8.5  0.92 14.81  5.09 999 1018.6  16.1  15.6 999.0 99.0 99.00
2011 08 02 12 50 999  7.8  9.6  0.92 14.81  4.98 999 1018.5  16.0  15.6 999.0 99.0 99.00
2011 08 02 13 50 999  7.8  8.8  0.87 14.81  4.63 999 1018.6  16.0  15.6 999.0 99.0 99.00
2011 08 02 14 50 999  7.8  9.4  0.94 12.12  4.57 999 1019.0  16.0  15.6 999.0 99.0 99.00
2011 08 02 15 50 999  7.2  8.8  1.03 14.81  4.74 999 1019.1  15.9  15.6 999.0 99.0 99.00
2011 08 02 16 50 999  7.0  8.3  1.05 13.79  4.88 999 1019.1  15.9  15.6 999.0 99.0 99.00
2011 08 02 17 50 999  6.8  8.1  0.96 14.81  4.72 999 1018.9  15.9  15.6 999.0 99.0 99.00
2011 08 02 18 50 999  7.5  8.6  1.12 14.81  5.09 999 1018.9  16.0  15.7 999.0 99.0 99.00
2011 08 02 19 50 999  7.8  9.7  1.16  5.88  5.07 999 1018.8  16.0  15.7 999.0 99.0 99.00
2011 08 02 20 50 999  6.6  7.8  1.30  6.67  5.26 999 1018.8  16.1  15.8 999.0 99.0 99.00
2011 08 02 21 50 999  6.1  7.3  1.26  6.67  5.30 999 1018.7  16.0  15.8 999.0 99.0 99.00
2011 08 02 22 50 999  6.4  8.1  1.19  7.69  5.61 999 1018.4  16.2  15.9 999.0 99.0 99.00
2011 08 02 23 50 999  6.9  8.3  1.37  7.14  5.55 999 1018.4  16.3  15.9 999.0 99.0 99.00
2011 08 03 00 50 999  4.7  5.7  1.31  6.67  5.68 999 1018.2  16.1  15.9 999.0 99.0 99.00
2011 08 03 01 50 999  4.2  5.4  1.27  6.67  5.72 999 1018.2  16.0  15.9 999.0 99.0 99.00
2011 08 03 02 50 999  3.4  4.4  1.32  6.67  5.92 999 1018.1  16.0  15.9 999.0 99.0 99.00
2011 08 03 03 50 999  2.0  3.3  1.22  8.33  5.99 999 1018.0  15.9  15.9 999.0 99.0 99.00
2011 08 03 04 50 999  5.6  7.2  1.23  7.69  5.94 999 1018.2  15.5  15.9 999.0 99.0 99.00
2011 08 03 05 50 999  5.5  6.7  1.21 13.79  6.18 999 1018.3  15.3  15.9 999.0 99.0 99.00
2011 08 03 06 50 999  6.3  7.7  1.18  8.33  5.95 999 1018.3  15.3  15.9 999.0 99.0 99.00
2011 08 03 07 50 999  7.5  8.5  1.25  8.33  5.76 999 1018.4  14.6  15.9 999.0 99.0 99.00
2011 08 03 08 50 999  6.8  8.2  1.28 13.79  5.58 999 1018.1  14.8  15.8 999.0 99.0 99.00
2011 08 03 09 50 999  5.4  6.8  1.32  7.14  5.68 999 1018.0  14.4  15.9 999.0 99.0 99.00
2011 08 03 10 50 999  5.5  6.5  1.35  7.69  5.83 999 1018.0  14.5  15.9 999.0 99.0 99.00
2011 08 03 11 50 999  7.3  8.9  1.31 13.79  5.71 999 1017.9  14.2  15.9 999.0 99.0 99.00
2011 08 03 12 50 999  8.3  9.9  1.26  7.69  5.28 999 1017.9  14.7  15.9 999.0 99.0 99.00
2011 08 03 13 50 999  7.8  9.8  1.32  7.69  5.41 999 1018.3  14.4  15.8 999.0 99.0 99.00
2011 08 03 14 50 999  5.1  5.9  1.35  7.69  5.24 999 1018.8  14.1  15.8 999.0 99.0 99.00
2011 08 03 15 50 999  8.3 10.7  1.32  8.33  5.46 999 1019.0  14.5  15.8 999.0 99.0 99.00
2011 08 03 16 50 999  7.1  8.7  1.31 13.79  5.40 999 1019.0  14.6  15.8 999.0 99.0 99.00
2011 08 03 17 50 999  7.4  9.2  1.35  8.33  5.32 999 1018.9  14.4  15.7 999.0 99.0 99.00
2011 08 03 18 50 999  8.6 10.3  1.35  7.69  5.62 999 1019.1  14.8  15.7 999.0 99.0 99.00
2011 08 03 19 50 999  7.6  8.9  1.41  7.14  5.70 999 1019.2  15.0  15.7 999.0 99.0 99.00
2011 08 03 20 50 999  6.5  7.6  1.36  7.69  5.54 999 1019.1  15.0  15.7 999.0 99.0 99.00
2011 08 03 21 50 999  6.5  8.0  1.32  7.69  5.64 999 1019.0  14.9  15.8 999.0 99.0 99.00
2011 08 03 22 50 999  6.2  7.5  1.30  7.14  5.66 999 1018.8  15.5  15.9 999.0 99.0 99.00
2011 08 03 23 50 999  7.7  9.3  1.30  7.14  5.72 999 1018.4  15.4  15.9 999.0 99.0 99.00
2011 08 04 00 50 999  7.9 11.1  1.41  7.69  6.04 999 1018.5  14.6  15.9 999.0 99.0 99.00
2011 08 04 01 50 999  7.3  9.0  1.45  7.69  5.66 999 1018.3  15.2  15.8 999.0 99.0 99.00
2011 08 04 02 50 999  6.9  9.2  1.43  6.67  5.45 999 1018.4  14.1  15.8 999.0 99.0 99.00
2011 08 04 03 50 999  9.4 11.5  1.37 16.00  5.59 999 1018.7  14.8  15.7 999.0 99.0 99.00
2011 08 04 04 50 999  7.6  9.2  1.40 16.00  5.37 999 1019.2  14.5  15.7 999.0 99.0 99.00
2011 08 04 05 50 999  7.8  9.9  1.36 16.00  5.51 999 1019.3  15.0  15.7 999.0 99.0 99.00
2011 08 04 06 50 999  6.2  7.6  1.43  6.67  5.60 999 1019.5  14.8  15.7 999.0 99.0 99.00
2011 08 04 07 50 999  6.7  8.2  1.48  7.69  5.77 999 1019.6  14.8  15.7 999.0 99.0 99.00
2011 08 04 08 50 999  9.4 11.0  1.50 16.00  5.78 999 1019.7  14.9  15.7 999.0 99.0 99.00
2011 08 04 09 50 999  8.4 10.0  1.44  7.14  5.51 999 1019.7  14.6  15.7 999.0 99.0 99.00
2011 08 04 10 50 999  9.2 11.8  1.49  7.14  5.55 999 1019.8  14.9  15.7 999.0 99.0 99.00
2011 08 04 11 50 999 10.1 12.2  1.36  6.67  5.09 999 1020.2  14.2  15.7 999.0 99.0 99.00
2011 08 04 12 50 999  9.5 11.7  1.53 16.00  5.33 999 1020.4  14.8  15.7 999.0 99.0 99.00
2011 08 04 13 50 999  9.2 11.0  1.56  6.25  5.17 999 1020.8  14.9  15.7 999.0 99.0 99.00
2011 08 04 14 50 999  9.9 12.9  1.51 16.00  5.17 999 1021.3  14.7  15.7 999.0 99.0 99.00
2011 08 04 15 50 999  9.1 10.6  1.44 16.00  5.27 999 1021.9  15.2  15.6 999.0 99.0 99.00
2011 08 04 16 50 999  9.6 11.3  1.47  7.69  5.26 999 1022.4  15.2  15.6 999.0 99.0 99.00
2011 08 04 17 50 999  8.9 11.0  1.52  7.14  5.38 999 1022.8  15.1  15.7 999.0 99.0 99.00
2011 08 04 18 50 999  8.7 10.5  1.52  7.69  5.37 999 1023.1  14.8  15.7 999.0 99.0 99.00
2011 08 04 19 50 999  9.4 11.3  1.44 16.00  5.37 999 1023.3  15.1  15.7 999.0 99.0 99.00
2011 08 04 20 50 999  9.3 11.0  1.50 16.00  5.32 999 1023.4  15.3  15.7 999.0 99.0 99.00
2011 08 04 21 50 999  9.7 11.3  1.57  6.25  5.33 999 1023.5  15.2  15.7 999.0 99.0 99.00
2011 08 04 22 50 999  8.9 10.7  1.45  6.25  5.12 999 1023.4  15.1  15.7 999.0 99.0 99.00
2011 08 04 23 50 999  9.2 10.6  1.30  6.25  4.83 999 1023.5  15.5  15.7 999.0 99.0 99.00
2011 08 05 00 50 999  9.8 11.8  1.39 16.00  5.03 999 1023.4  15.4  15.8 999.0 99.0 99.00
2011 08 05 01 50 999  9.6 11.3  1.41 16.00  4.97 999 1023.5  15.4  15.8 999.0 99.0 99.00
2011 08 05 02 50 999  9.2 10.8  1.27 14.81  4.62 999 1023.8  15.6  15.8 999.0 99.0 99.00
2011 08 05 03 50 999  8.3 10.4  1.24 14.81  4.74 999 1024.0  15.5  15.8 999.0 99.0 99.00
2011 08 05 04 50 999  7.4  8.8  1.24 14.81  5.02 999 1024.5  15.4  15.8 999.0 99.0 99.00
2011 08 05 05 50 999  7.3  8.6  1.21 14.81  4.86 999 1024.5  15.6  15.8 999.0 99.0 99.00
2011 08 05 06 50 999  9.7 11.3  1.17 14.81  4.87 999 1024.2  15.6  15.8 999.0 99.0 99.00
2011 08 05 07 50 999  9.2 11.6  1.17 14.81  4.79 999 1024.2  15.5  15.8 999.0 99.0 99.00
2011 08 05 08 50 999  9.6 11.7  1.25 14.81  5.12 999 1023.9  15.4  15.8 999.0 99.0 99.00
2011 08 05 09 50 999  8.1 10.3  1.13 14.81  4.92 999 1023.6  15.7  15.8 999.0 99.0 99.00
2011 08 05 10 50 999  7.2  8.5  1.17 14.81  4.95 999 1023.3  15.8  15.8 999.0 99.0 99.00
2011 08 05 11 50 999  8.5 10.2  1.20 14.81  5.12 999 1023.2  15.8  15.8 999.0 99.0 99.00
2011 08 05 12 50 999  7.8  9.7  1.15 14.81  4.72 999 1023.1  15.8  15.7 999.0 99.0 99.00
2011 08 05 13 50 999  6.6  7.5  1.10 14.81  4.82 999 1023.4  15.9  15.7 999.0 99.0 99.00
2011 08 05 14 50 999  7.5  8.8  1.07  5.00  4.66 999 1023.8  15.9  15.7 999.0 99.0 99.00
2011 08 05 15 50 999  8.0  9.2  1.09 14.81  4.62 999 1023.8  15.8  15.7 999.0 99.0 99.00
2011 08 05 16 50 999  8.7 10.0  1.13 13.79  4.98 999 1023.6  15.8  15.7 999.0 99.0 99.00
2011 08 05 17 50 999  8.5 10.1  1.22 14.81  4.68 999 1023.8  15.7  15.7 999.0 99.0 99.00
2011 08 05 18 50 999  9.6 11.4  1.14  5.00  4.40 999 1023.7  15.4  15.7 999.0 99.0 99.00
2011 08 05 19 50 999  8.9 11.9  1.12  4.76  4.35 999 1023.8  15.6  15.7 999.0 99.0 99.00
2011 08 05 20 50 999  9.9 12.4  1.27  5.00  4.51 999 1023.7  15.6  15.8 999.0 99.0 99.00
2011 08 05 21 50 999  9.3 10.5  1.27  5.26  4.65 999 1023.8  15.3  15.8 999.0 99.0 99.00
2011 08 05 22 50 999  9.3 11.3  1.20  5.56  4.62 999 1023.7  15.3  15.8 999.0 99.0 99.00
2011 08 05 23 50 999  9.9 11.7  1.28  5.26  4.64 999 1023.4  15.3  15.8 999.0 99.0 99.00
2011 08 06 00 50 999  8.4  9.7  1.30  5.88  4.55 999 1023.2  15.6  15.8 999.0 99.0 99.00
2011 08 06 01 50 999  9.2 11.0  1.41  5.88  5.02 999 1023.0  15.7  15.8 999.0 99.0 99.00
2011 08 06 02 50 999  9.2 11.0  1.29  5.56  4.73 999 1023.0  15.4  15.8 999.0 99.0 99.00
2011 08 06 03 50 999  8.8 10.6  1.35  5.88  4.79 999 1023.2  15.5  15.7 999.0 99.0 99.00
2011 08 06 04 50 999  8.3  9.9  1.28  5.88  4.75 999 1023.6  15.7  15.7 999.0 99.0 99.00
2011 08 06 05 50 999  8.7 10.3  1.26  6.25  4.81 999 1023.8  15.6  15.7 999.0 99.0 99.00
2011 08 06 06 50 999  9.5 11.8  1.34  5.56  4.95 999 1023.8  15.5  15.7 999.0 99.0 99.00
2011 08 06 07 50 999  9.3 11.3  1.31  5.56  4.95 999 1023.7  15.5  15.7 999.0 99.0 99.00
2011 08 06 08 50 999 10.2 11.8  1.34  5.56  4.93 999 1023.5  15.4  15.7 999.0 99.0 99.00
2011 08 06 09 50 999  8.4 10.3  1.34  5.88  4.90 999 1023.2  15.3  15.7 999.0 99.0 99.00
2011 08 06 10 50 999  9.5 11.2  1.24  5.88  4.86 999 1023.1  15.3  15.7 999.0 99.0 99.00
2011 08 06 11 50 999  9.6 11.6  1.25  5.56  4.83 999 1023.1  15.1  15.7 999.0 99.0 99.00
2011 08 06 12 50 999  7.7  9.2  1.27  5.26  4.82 999 1023.2  14.9  15.7 999.0 99.0 99.00
2011 08 06 13 50 999 10.3 12.2  1.38  5.26  4.82 999 1023.2  15.0  15.7 999.0 99.0 99.00
2011 08 06 14 50 999  8.7 11.6  1.42  5.88  5.06 999 1023.3  15.1  15.7 999.0 99.0 99.00
2011 08 06 15 50 999  9.3 11.3  1.38  8.33  4.87 999 1023.4  15.0  15.7 999.0 99.0 99.00
2011 08 06 16 50 999  7.2  8.4  1.53  5.56  4.99 999 1023.9  15.0  15.7 999.0 99.0 99.00
2011 08 06 17 50 999  6.7  7.9  1.38  5.88  5.11 999 1024.2  15.0  15.7 999.0 99.0 99.00
2011 08 06 18 50 999  8.1 10.0  1.39  5.88  5.21 999 1024.2  15.1  15.7 999.0 99.0 99.00
2011 08 06 19 50 999  7.2  8.7  1.38  6.25  5.40 999 1024.1  15.1  15.8 999.0 99.0 99.00
2011 08 06 20 50 999  8.1  9.7  1.36  6.25  5.50 999 1024.0  14.9  15.8 999.0 99.0 99.00
2011 08 06 21 50 999  7.1  8.7  1.39  5.56  5.47 999 1024.2  14.9  15.9 999.0 99.0 99.00
2011 08 06 22 50 999  7.3  8.6  1.36 14.81  5.80 999 1023.9  15.0  15.9 999.0 99.0 99.00
2011 08 06 23 50 999  7.3  8.6  1.40 14.81  5.89 999 1023.4  14.9  15.9 999.0 99.0 99.00
2011 08 07 00 50 999  6.9  8.5  1.39 14.81  5.73 999 1023.1  14.9  15.9 999.0 99.0 99.00
2011 08 07 01 50 999  7.1  8.7  1.32 14.81  5.79 999 1022.9  14.9  15.8 999.0 99.0 99.00
2011 08 07 02 50 999  7.7 10.1  1.42 16.00  5.76 999 1022.9  14.8  15.8 999.0 99.0 99.00
2011 08 07 03 50 999  6.7  8.1  1.41 14.81  5.67 999 1023.0  14.7  15.8 999.0 99.0 99.00
2011 08 07 04 50 999  6.9  8.2  1.46 14.81  6.03 999 1023.1  14.6  15.8 999.0 99.0 99.00
2011 08 07 05 50 999  6.4  7.8  1.37 14.81  5.96 999 1023.1  14.8  15.8 999.0 99.0 99.00
2011 08 07 06 50 999  5.8  7.6  1.34 13.79  6.06 999 1023.2  14.7  15.8 999.0 99.0 99.00
2011 08 07 07 50 999  5.1  6.5  1.26 14.81  6.10 999 1023.0  14.7  15.8 999.0 99.0 99.00
2011 08 07 08 50 999  4.6  5.6  1.29 14.81  6.20 999 1022.7  14.7  15.8 999.0 99.0 99.00
2011 08 07 09 50 999  4.6  5.7  1.45 13.79  6.52 999 1022.4  14.7  15.7 999.0 99.0 99.00
2011 08 07 10 50 999  4.5  5.6  1.40 14.81  6.57 999 1022.2  14.8  15.7 999.0 99.0 99.00
2011 08 07 11 50 999  5.4  6.9  1.31 13.79  6.63 999 1022.3  14.8  15.7 999.0 99.0 99.00
2011 08 07 12 50 999  5.5  6.6  1.35 13.79  6.35 999 1022.3  14.8  15.8 999.0 99.0 99.00
2011 08 07 13 50 999  5.2  6.4  1.45 13.79  6.28 999 1022.4  14.9  15.8 999.0 99.0 99.00
2011 08 07 14 50 999  5.3  7.1  1.49 13.79  6.59 999 1022.6  14.9  15.8 999.0 99.0 99.00
2011 08 07 15 50 999  4.9  6.5  1.38 12.90  6.44 999 1022.6  14.7  15.8 999.0 99.0 99.00
2011 08 07 16 50 999  5.1  6.8  1.44 12.90  6.64 999 1022.8  14.6  15.8 999.0 99.0 99.00
2011 08 07 17 50 999  5.2  6.4  1.35 12.90  6.38 999 1023.1  13.8  15.8 999.0 99.0 99.00
2011 08 07 18 50 999  6.0  8.3  1.33 13.79  6.30 999 1023.2  14.7  15.8 999.0 99.0 99.00
2011 08 07 19 50 999  7.7  8.9  1.30 12.90  6.13 999 1023.2  14.5  15.9 999.0 99.0 99.00
2011 08 07 20 50 999  5.7  7.1  1.35 13.79  6.22 999 1023.1  14.0  15.9 999.0 99.0 99.00
2011 08 07 21 50 999  4.6  6.0  1.33 12.90  6.33 999 1023.1  14.7  16.0 999.0 99.0 99.00
2011 08 07 22 50 999  5.4  7.0  1.38 12.90  6.42 999 1022.8  14.8  16.1 999.0 99.0 99.00
2011 08 07 23 50 999  5.9  7.7  1.39  8.33  6.19 999 1022.6  15.0  16.1 999.0 99.0 99.00
2011 08 08 00 50 999  8.0  9.3  1.39 12.90  6.18 999 1022.2  15.1  16.0 999.0 99.0 99.00
2011 08 08 01 50 999  6.3  7.6  1.48 12.90  6.15 999 1022.2  15.1  16.0 999.0 99.0 99.00
2011 08 08 02 50 999  5.5  9.0  1.42 12.90  6.04 999 1022.4  15.1  15.9 999.0 99.0 99.00
2011 08 08 03 50 999  7.2  8.4  1.33 12.90  5.72 999 1022.5  14.7  15.9 999.0 99.0 99.00
2011 08 08 04 50 999  3.6  5.8  1.50 12.12  6.30 999 1022.8  14.7  15.9 999.0 99.0 99.00
2011 08 08 05 50 999  5.3  8.7  1.39 12.90  6.13 999 1023.0  14.8  15.8 999.0 99.0 99.00
2011 08 08 06 50 999  4.7  6.0  1.35 12.12  6.12 999 1023.0  14.1  15.8 999.0 99.0 99.00
2011 08 08 07 50 999  6.1  8.0  1.29 12.12  6.18 999 1022.9  14.6  15.8 999.0 99.0 99.00
2011 08 08 08 50 999  8.8 10.2  1.42  6.25  6.13 999 1022.8  14.3  15.8 999.0 99.0 99.00
2011 08 08 09 50 999  7.1  8.5  1.37  6.25  5.91 999 1022.5  14.2  15.9 999.0 99.0 99.00
2011 08 08 10 50 999  7.9  9.4  1.34  7.14  6.01 999 1022.5  14.7  15.9 999.0 99.0 99.00
2011 08 08 11 50 999  5.9  8.5  1.35  6.67  5.90 999 1022.6  14.5  15.9 999.0 99.0 99.00
2011 08 08 12 50 999  5.5  8.6  1.30  6.25  5.75 999 1022.7  14.4  15.9 999.0 99.0 99.00
2011 08 08 13 50 999  6.9  8.7  1.35 12.12  6.00 999 1022.7  14.3  15.7 999.0 99.0 99.00
2011 08 08 14 50 999  6.2  8.1  1.28 11.43  5.70 999 1023.1  13.8  15.7 999.0 99.0 99.00
2011 08 08 15 50 999  7.0  7.9  1.25 12.12  5.81 999 1023.3  13.9  15.7 999.0 99.0 99.00
2011 08 08 16 50 999  7.4  9.0  1.32 12.12  5.70 999 1023.6  13.9  15.8 999.0 99.0 99.00
2011 08 08 17 50 999  6.1  7.4  1.29  6.25  5.81 999 1023.7  14.5  15.8 999.0 99.0 99.00
2011 08 08 18 50 999  6.0  6.9  1.31  7.14  5.90 999 1023.9  14.6  15.8 999.0 99.0 99.00
2011 08 08 19 50 999  7.4  8.9  1.27  6.67  5.69 999 1023.9  14.0  15.8 999.0 99.0 99.00
2011 08 08 20 50 999  6.5  7.8  1.35 16.00  6.03 999 1024.1  14.5  15.9 999.0 99.0 99.00
2011 08 08 21 50 999  7.8  9.6  1.32  7.14  5.60 999 1024.2  14.6  15.9 999.0 99.0 99.00
2011 08 08 22 50 999  6.7  7.9  1.38  7.14  6.03 999 1024.0  14.9  15.9 999.0 99.0 99.00
2011 08 08 23 50 999  6.7  7.9  1.42  6.67  5.97 999 1023.6  15.3  15.9 999.0 99.0 99.00
2011 08 09 00 50 999  6.9  8.5  1.31  6.67  5.83 999 1023.6  15.3  15.9 999.0 99.0 99.00
2011 08 09 01 50 999  6.9  8.5  1.30  7.14  5.79 999 1023.5  15.2  15.9 999.0 99.0 99.00
2011 08 09 02 50 999  6.7  7.8  1.29 10.81  5.49 999 1023.5  15.2  15.9 999.0 99.0 99.00
2011 08 09 03 50 999  7.5  9.6  1.30 16.00  5.72 999 1023.6  15.0  15.9 999.0 99.0 99.00
2011 08 09 04 50 999  6.2  8.0  1.24 16.00  5.36 999 1024.0  15.1  15.9 999.0 99.0 99.00
2011 08 09 05 50 999  5.5  6.7  1.28  6.67  5.49 999 1024.4  15.1  15.9 999.0 99.0 99.00
2011 08 09 06 50 999  5.3  6.7  1.16 14.81  5.50 999 1024.3  15.1  15.9 999.0 99.0 99.00
2011 08 09 07 50 999  5.2  6.6  1.07 14.81  5.74 999 1024.2  15.2  15.8 999.0 99.0 99.00
2011 08 09 08 50 999  2.7  4.3  1.15 16.00  6.15 999 1024.1  15.0  15.8 999.0 99.0 99.00
2011 08 09 09 50 999  3.1  4.2  1.17 16.00  6.15 999 1024.0  15.3  15.8 999.0 99.0 99.00
2011 08 09 10 50 999  5.9  7.1  1.09  6.67  5.88 999 1023.7  15.4  15.8 999.0 99.0 99.00
2011 08 09 11 50 999  5.6  6.6  1.11 16.00  6.17 999 1023.5  15.3  15.8 999.0 99.0 99.00
2011 08 09 12 50 999  5.8  7.9 99.00 99.00 99.00 999 1023.4  15.3  15.8 999.0 99.0 99.00
2011 08 09 13 50 999  6.4  7.5  1.00 14.81  5.63 999 1023.5  15.3  15.8 999.0 99.0 99.00
2011 08 09 14 50 999  6.2  7.9  1.05 16.00  5.75 999 1023.6  15.3  15.9 999.0 99.0 99.00
2011 08 09 15 50 999  6.3  7.6  1.02 14.81  5.50 999 1023.6  15.2  15.9 999.0 99.0 99.00
2011 08 09 16 50 999  6.0  7.2  1.12 16.00  5.55 999 1023.5  15.8  15.9 999.0 99.0 99.00
2011 08 09 17 50 999  4.9  5.8  1.09 14.81  5.72 999 1023.5  16.1  15.9 999.0 99.0 99.00
2011 08 09 18 50 999  4.6  5.4  1.10 14.81  6.28 999 1023.6  16.3  16.0 999.0 99.0 99.00
2011 08 09 19 50 999  5.4  6.3  1.05 16.00  6.02 999 1023.4  16.5  16.1 999.0 99.0 99.00
2011 08 09 20 50 999  7.2  8.4  0.99 14.81  5.94 999 1023.1  16.4  16.2 999.0 99.0 99.00
2011 08 09 21 50 999  5.6  6.4  1.06 14.81  5.88 999 1022.9  16.5  16.2 999.0 99.0 99.00
2011 08 09 22 50 999  6.0  7.0  1.00 14.81  5.66 999 1022.4  16.6  16.3 999.0 99.0 99.00
2011 08 09 23 50 999  6.5  7.8  1.01 14.81  5.60 999 1022.0  16.5  16.3 999.0 99.0 99.00
2011 08 10 00 50 999  6.5  7.9  1.01 14.81  5.51 999 1021.5  16.7  16.3 999.0 99.0 99.00
2011 08 10 01 50 999  7.1  8.4  0.97 14.81  5.43 999 1021.1  16.6  16.2 999.0 99.0 99.00
2011 08 10 02 50 999  6.7  7.6  1.02 14.81  5.31 999 1021.0  16.5  16.2 999.0 99.0 99.00
2011 08 10 03 50 999  6.3  7.3  1.03 14.81  5.40 999 1020.8  16.5  16.2 999.0 99.0 99.00
2011 08 10 04 50 999  6.3  7.6  0.99 14.81  5.57 999 1021.0  16.4  16.2 999.0 99.0 99.00
2011 08 10 05 50 999  6.2  7.2  0.94 14.81  5.14 999 1021.0  16.4  16.2 999.0 99.0 99.00
2011 08 10 06 50 999  6.7  7.9  0.94 14.81  5.42 999 1020.8  16.3  16.2 999.0 99.0 99.00
2011 08 10 07 50 999  7.3  8.5  0.98 14.81  5.15 999 1020.3  16.3  16.2 999.0 99.0 99.00
2011 08 10 08 50 999  7.3  8.6  0.97 14.81  5.32 999 1020.1  16.1  16.2 999.0 99.0 99.00
2011 08 10 09 50 999  6.7  8.2  1.04 14.81  5.31 999 1019.9  16.1  16.2 999.0 99.0 99.00
2011 08 10 10 50 999  6.5  8.0  1.00 13.79  5.13 999 1019.8  16.1  16.2 999.0 99.0 99.00
2011 08 10 11 50 999  7.4  9.1  1.10 14.81  4.99 999 1019.4  16.0  16.2 999.0 99.0 99.00
2011 08 10 12 50 999  7.1  8.5  1.09 14.81  5.34 999 1019.2  16.0  16.2 999.0 99.0 99.00
2011 08 10 13 50 999  7.7  8.6  1.01 14.81  5.12 999 1019.3  15.8  16.2 999.0 99.0 99.00
2011 08 10 14 50 999  8.8  9.9  1.02 14.81  5.00 999 1019.4  15.3  16.2 999.0 99.0 99.00
2011 08 10 15 50 999  7.3  9.6  0.92 14.81  4.74 999 1019.7  15.4  16.2 999.0 99.0 99.00
2011 08 10 16 50 999  6.0  7.9  0.98 13.79  5.01 999 1019.9  15.8  16.2 999.0 99.0 99.00
2011 08 10 17 50 999  5.7  8.3  1.00 13.79  5.08 999 1020.0  15.8  16.2 999.0 99.0 99.00
2011 08 10 18 50 999  6.2  7.7  0.92 13.79  4.95 999 1020.3  15.9  16.2 999.0 99.0 99.00
2011 08 10 19 50 999  6.4  7.5  0.89 13.79  5.07 999 1020.2  15.9  16.3 999.0 99.0 99.00
2011 08 10 20 50 999  6.5  7.4  0.92 13.79  4.82 999 1020.3  15.9  16.4 999.0 99.0 99.00
2011 08 10 21 50 999  6.4  7.5  0.94 13.79  5.14 999 1020.4  15.4  16.4 999.0 99.0 99.00
2011 08 10 22 50 999  6.6  8.0  1.01 13.79  4.97 999 1020.2  15.2  16.5 999.0 99.0 99.00
2011 08 10 23 50 999  6.2  7.5  0.98 14.81  5.12 999 1020.4  15.3  16.5 999.0 99.0 99.00
2011 08 11 00 50 999  8.0  9.3  0.96 14.81  4.87 999 1020.2  15.2  16.5 999.0 99.0 99.00
2011 08 11 01 50 999  7.1  9.6  1.04 13.79  5.20 999 1020.0  15.2  16.4 999.0 99.0 99.00
2011 08 11 02 50 999  7.3  9.6  1.04 13.79  4.92 999 1020.1  15.4  16.4 999.0 99.0 99.00
2011 08 11 03 50 999  6.8 10.1  0.92 12.90  4.60 999 1020.3  15.5  16.3 999.0 99.0 99.00
2011 08 11 04 50 999  5.8  7.7  0.99 13.79  5.04 999 1020.5  15.2  16.3 999.0 99.0 99.00
2011 08 11 05 50 999  6.2  8.3  0.99 13.79  4.90 999 1020.7  15.2  16.3 999.0 99.0 99.00
2011 08 11 06 50 999  6.3  8.2  0.93 13.79  4.92 999 1020.6  15.1  16.2 999.0 99.0 99.00
2011 08 11 07 50 999  6.2  7.8  0.96 14.81  5.10 999 1020.5  15.0  16.2 999.0 99.0 99.00
2011 08 11 08 50 999  5.3  6.1  0.91 13.79  5.31 999 1020.6  15.2  16.2 999.0 99.0 99.00
2011 08 11 09 50 999  6.5  8.6  0.90 13.79  5.13 999 1020.6  15.0  16.2 999.0 99.0 99.00
2011 08 11 10 50 999  6.4  8.9  0.92 14.81  5.00 999 1020.7  14.7  16.2 999.0 99.0 99.00
2011 08 11 11 50 999  6.5  8.5  0.92 13.79  5.50 999 1020.6  14.8  16.2 999.0 99.0 99.00
2011 08 11 12 50 999  6.8  9.3  0.98 12.90  5.24 999 1020.5  14.8  16.2 999.0 99.0 99.00
2011 08 11 13 50 999  5.1  6.8  0.92 12.90  4.86 999 1021.1  14.8  16.2 999.0 99.0 99.00
2011 08 11 14 50 999  5.1  6.1  0.90 13.79  5.32 999 1021.2  15.1  16.2 999.0 99.0 99.00
2011 08 11 15 50 999  6.0  7.5  0.86 13.79  4.97 999 1021.3  14.9  16.2 999.0 99.0 99.00
2011 08 11 16 50 999  4.8  6.6  0.95 14.81  5.39 999 1021.9  14.4  16.2 999.0 99.0 99.00
2011 08 11 17 50 999  6.5  7.7  0.94 13.79  5.72 999 1022.0  14.3  16.3 999.0 99.0 99.00
2011 08 11 18 50 999  4.3  6.0  0.78 13.79  4.87 999 1022.4  15.0  16.4 999.0 99.0 99.00
2011 08 11 19 50 999  1.0  3.0  0.79 13.79  5.11 999 1022.5  15.4  16.6 999.0 99.0 99.00
