#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 05 14 00 00  13  2.6  3.3  1.08  7.14  5.98 999 1030.7  10.9  12.7 999.0 99.0 99.00
2007 05 14 01 00  14  2.7  3.6  1.14  9.09  6.25 999 1030.3  10.9  12.8 999.0 99.0 99.00
2007 05 14 02 00   0  3.7  4.9  1.06  7.69  5.98 999 1030.0  10.9  12.7 999.0 99.0 99.00
2007 05 14 03 00  10  4.0  5.2  1.02  7.14  5.87 999 1029.6  10.8  12.6 999.0 99.0 99.00
2007 05 14 04 00  14  4.0  5.2  1.05  8.33  5.96 999 1029.4  10.5  12.5 999.0 99.0 99.00
2007 05 14 05 00  21  4.8  6.1  1.01  7.69  5.98 999 1029.6  10.4  12.4 999.0 99.0 99.00
2007 05 14 06 00  25  5.2  6.1  0.92  7.69  5.69 999 1029.5  10.4  12.3 999.0 99.0 99.00
2007 05 14 07 00  19  4.7  5.9  0.96  7.69  5.42 999 1029.2  10.3  12.2 999.0 99.0 99.00
2007 05 14 08 00  25  4.3  6.5  0.95  7.14  5.25 999 1028.9  10.3  12.1 999.0 99.0 99.00
2007 05 14 09 00  20  5.7  7.4  0.95  6.67  5.17 999 1028.6  10.3  12.1 999.0 99.0 99.00
2007 05 14 10 00  16  4.7  6.2  1.00  6.67  5.24 999 1028.2  10.2  12.1 999.0 99.0 99.00
2007 05 14 11 00 354  4.4  5.7  0.91  6.67  4.90 999 1028.0  10.1  12.1 999.0 99.0 99.00
2007 05 14 12 00  13  5.5  6.6  0.86  8.33  4.81 999 1027.7  10.0  12.1 999.0 99.0 99.00
2007 05 14 13 00   4  5.3  7.2  0.84  5.88  4.94 999 1027.3  10.1  12.1 999.0 99.0 99.00
2007 05 14 14 00  22  5.1  6.6  0.89  7.69  4.97 999 1027.1  10.1  12.1 999.0 99.0 99.00
2007 05 14 15 00 355  4.2  6.6  0.87  7.69  4.63 999 1027.4  10.0  12.1 999.0 99.0 99.00
2007 05 14 16 00 353  4.2  5.9  0.94  7.69  4.68 999 1027.3  10.1  12.1 999.0 99.0 99.00
2007 05 14 17 00  13  5.4  6.4  0.91  4.17  4.40 999 1026.9  10.2  12.1 999.0 99.0 99.00
2007 05 14 18 00  30  4.5  5.9  0.94  5.00  4.47 999 1026.8  10.2  12.1 999.0 99.0 99.00
2007 05 14 19 00  12  5.0  6.3  0.96  4.76  4.54 999 1026.4  10.2  12.0 999.0 99.0 99.00
2007 05 14 20 00  15  4.5  5.6  0.94  6.25  4.57 999 1026.0  10.3  12.1 999.0 99.0 99.00
2007 05 14 21 00  21  3.5  4.6  1.12  5.56  4.80 999 1025.7  10.5  12.3 999.0 99.0 99.00
2007 05 14 22 00  26  3.1  5.0  1.10  6.25  4.78 999 1025.2  10.5  12.4 999.0 99.0 99.00
2007 05 14 23 00  14  2.8  3.6  1.14 11.43  5.17 999 1024.8  10.5  12.5 999.0 99.0 99.00
2007 05 15 00 00 354  2.4  3.6  1.24 10.81  5.37 999 1024.3  10.7  12.6 999.0 99.0 99.00
2007 05 15 01 00 356  2.9  4.3  1.26 10.00  5.53 999 1023.9  10.6  12.7 999.0 99.0 99.00
2007 05 15 02 00 329  2.4  3.2  1.39 11.43  5.96 999 1023.8  10.7  12.7 999.0 99.0 99.00
2007 05 15 03 00 330  2.4  3.2  1.43 10.00  5.83 999 1023.4  10.6  12.7 999.0 99.0 99.00
2007 05 15 04 00 314  2.1  3.2  1.45  9.09  6.07 999 1023.2  10.2  12.7 999.0 99.0 99.00
2007 05 15 05 00 310  2.4  3.3  1.48  6.25  6.01 999 1023.3  10.2  12.5 999.0 99.0 99.00
2007 05 15 06 00 293  2.3  3.4  1.39  8.33  6.15 999 1023.3  10.2  12.4 999.0 99.0 99.00
2007 05 15 07 00 300  1.6  2.2  1.30  9.09  6.11 999 1023.0  10.2  12.3 999.0 99.0 99.00
2007 05 15 08 00 290  0.8  1.8  1.42  9.09  6.22 999 1022.6  10.2  12.3 999.0 99.0 99.00
2007 05 15 09 00 222  1.1  1.7  1.42  9.09  6.21 999 1022.2  10.3  12.3 999.0 99.0 99.00
2007 05 15 10 00 216  2.7  3.2  1.37 10.00  6.15 999 1021.7  10.4  12.2 999.0 99.0 99.00
2007 05 15 11 00 221  3.3  4.4  1.36 10.00  6.39 999 1021.2  10.8  12.2 999.0 99.0 99.00
2007 05 15 12 00 221  4.1  4.6  1.39 10.00  6.40 999 1020.9  11.0  12.1 999.0 99.0 99.00
2007 05 15 13 00 204  3.8  4.6  1.35 10.00  6.41 999 1020.4  11.3  12.2 999.0 99.0 99.00
2007 05 15 14 00 211  5.6  6.4  1.24 10.00  6.57 999 1020.7  11.5  12.3 999.0 99.0 99.00
2007 05 15 15 00 204  5.6  6.4  1.27 10.81  6.17 999 1020.8  11.9  12.3 999.0 99.0 99.00
2007 05 15 16 00 204  5.4  6.3  1.26 10.00  5.68 999 1020.8  12.1  12.3 999.0 99.0 99.00
2007 05 15 17 00 201  5.4  6.2  1.22 10.00  5.13 999 1020.9  12.4  12.3 999.0 99.0 99.00
2007 05 15 18 00 204  6.1  7.4  1.33 10.00  5.09 999 1021.2  12.5  12.3 999.0 99.0 99.00
2007 05 15 19 00 211  5.6  7.0  1.46  6.25  4.97 999 1021.5  12.8  12.3 999.0 99.0 99.00
2007 05 15 20 00 212  5.2  6.3  1.44 10.00  5.02 999 1021.8  12.9  12.3 999.0 99.0 99.00
2007 05 15 21 00 292  3.7  4.9  1.47 10.00  5.16 999 1022.0  12.4  12.3 999.0 99.0 99.00
2007 05 15 22 00 299  4.3  5.1  1.40  9.09  5.25 999 1022.0  12.8  12.4 999.0 99.0 99.00
2007 05 15 23 00 297  2.7  3.5  1.43  9.09  5.55 999 1021.9  12.7  12.7 999.0 99.0 99.00
2007 05 16 00 00 299  3.2  3.8  1.40 10.00  5.92 999 1022.0  12.9  12.8 999.0 99.0 99.00
2007 05 16 01 00 292  2.2  2.9  1.55 10.81  6.58 999 1021.8  13.0  12.9 999.0 99.0 99.00
2007 05 16 02 00 309  1.1  1.7  1.49  9.09  6.43 999 1021.7  12.7  12.8 999.0 99.0 99.00
2007 05 16 03 00 290  1.5  2.1  1.58 10.81  6.84 999 1021.5  12.6  13.0 999.0 99.0 99.00
2007 05 16 04 00 274  0.8  1.3  1.45 10.00  6.55 999 1021.9  12.5  12.8 999.0 99.0 99.00
2007 05 16 05 00   0  0.1  0.6  1.61 10.00  7.00 999 1022.0  12.3  12.8 999.0 99.0 99.00
2007 05 16 06 00  86  1.7  2.2  1.52 10.00  6.89 999 1022.2  12.4  12.7 999.0 99.0 99.00
2007 05 16 07 00 131  1.7  2.5  1.73 10.00  6.71 999 1022.1  12.3  12.7 999.0 99.0 99.00
2007 05 16 08 00 107  1.7  2.3  1.58 10.00  6.59 999 1021.9  12.3  12.6 999.0 99.0 99.00
2007 05 16 09 00 116  3.2  3.9  1.72  9.09  6.74 999 1021.8  12.3  12.5 999.0 99.0 99.00
2007 05 16 10 00 135  5.0  6.5  1.55  9.09  6.64 999 1021.4  11.5  12.4 999.0 99.0 99.00
2007 05 16 11 00  77  2.5  3.1  1.62  9.09  6.80 999 1021.5  10.5  12.5 999.0 99.0 99.00
2007 05 16 12 00  27  3.4  4.6  1.65  9.09  7.02 999 1021.5  10.4  12.5 999.0 99.0 99.00
2007 05 16 13 00  16  5.4  7.2  1.78  8.33  7.19 999 1021.4  10.5  12.5 999.0 99.0 99.00
2007 05 16 14 00   5  6.2  7.1  1.61  9.09  6.96 999 1021.5  10.3  12.3 999.0 99.0 99.00
2007 05 16 15 00   1  5.3  6.4  1.66 10.00  6.93 999 1021.8  10.8  12.3 999.0 99.0 99.00
2007 05 16 16 00   9  5.9  7.3  1.53  9.09  6.77 999 1022.1  10.9  12.3 999.0 99.0 99.00
2007 05 16 17 00  30  5.4  6.6  1.47  9.09  6.77 999 1022.3  10.9  12.4 999.0 99.0 99.00
2007 05 16 18 00  16  6.4  7.5  1.33  9.09  6.42 999 1022.2  10.8  12.4 999.0 99.0 99.00
2007 05 16 19 00  10  6.7  7.8  1.43 10.00  6.13 999 1022.3  10.4  12.4 999.0 99.0 99.00
2007 05 16 20 00   9  6.8  7.9  1.51  9.09  5.96 999 1022.4  10.3  12.3 999.0 99.0 99.00
2007 05 16 21 00  30  7.1  8.3  1.46  8.33  5.13 999 1022.2  10.4  12.4 999.0 99.0 99.00
2007 05 16 22 00  28  6.3  7.7  1.46  8.33  5.07 999 1021.9  10.9  12.4 999.0 99.0 99.00
2007 05 16 23 00  21  6.6  8.1  1.45  8.33  5.10 999 1021.5  11.1  12.4 999.0 99.0 99.00
2007 05 17 00 00  20  6.0  7.2  1.54  8.33  5.57 999 1021.2  11.2  12.4 999.0 99.0 99.00
2007 05 17 01 00   8  5.7  6.6  1.55  7.69  5.57 999 1020.9  11.3  12.4 999.0 99.0 99.00
2007 05 17 02 00 355  5.6  6.6  1.39  7.69  5.40 999 1020.6  11.2  12.4 999.0 99.0 99.00
2007 05 17 03 00   4  5.2  6.5  1.38 10.81  5.48 999 1020.6  11.3  12.4 999.0 99.0 99.00
2007 05 17 04 00 342  5.4  6.2  1.41  7.69  5.50 999 1020.6  10.9  12.4 999.0 99.0 99.00
2007 05 17 05 00 351  5.3  6.4  1.46 10.00  5.48 999 1020.4  11.3  12.3 999.0 99.0 99.00
2007 05 17 06 00 356  5.7  6.7  1.41  7.14  5.49 999 1020.6  11.4  12.3 999.0 99.0 99.00
2007 05 17 07 00 352  6.2  7.2  1.39 10.00  5.52 999 1020.5  10.9  12.3 999.0 99.0 99.00
2007 05 17 08 00 349  5.1  5.9  1.32  7.69  5.35 999 1020.3  10.9  12.2 999.0 99.0 99.00
2007 05 17 09 00 335  4.6  5.6  1.42  6.67  5.68 999 1020.3  10.9  12.3 999.0 99.0 99.00
2007 05 17 10 00 336  4.6  5.3  1.39 10.00  5.95 999 1020.1  10.7  12.3 999.0 99.0 99.00
2007 05 17 11 00 335  4.5  5.3  1.36 10.00  5.81 999 1020.0  11.0  12.3 999.0 99.0 99.00
2007 05 17 12 00 340  3.9  4.8  1.33  9.09  5.78 999 1020.0  11.0  12.1 999.0 99.0 99.00
2007 05 17 13 00 337  3.9  4.6  1.44 10.00  6.12 999 1019.8  10.8  12.0 999.0 99.0 99.00
2007 05 17 14 00 357  3.3  3.9  1.34  9.09  5.76 999 1019.8  10.7  12.0 999.0 99.0 99.00
2007 05 17 15 00 341  3.0  3.6  1.34  7.14  5.87 999 1020.1  11.0  11.9 999.0 99.0 99.00
2007 05 17 16 00 349  1.7  2.3  1.22  9.09  5.84 999 1020.2  11.2  11.9 999.0 99.0 99.00
2007 05 17 17 00 333  1.1  1.6  1.26 10.00  6.14 999 1020.3  11.4  12.0 999.0 99.0 99.00
2007 05 17 18 00 278  1.1  1.6  1.12  6.25  5.78 999 1020.3  11.6  12.1 999.0 99.0 99.00
2007 05 17 19 00 298  1.4  2.0  1.24  9.09  6.36 999 1020.3  11.8  12.2 999.0 99.0 99.00
2007 05 17 20 00 245  1.4  1.9  1.14 10.00  6.26 999 1020.2  12.1  12.8 999.0 99.0 99.00
2007 05 17 21 00 248  2.0  2.9  1.15  6.25  6.06 999 1020.1  12.5  13.2 999.0 99.0 99.00
2007 05 17 22 00 232  2.7  3.3  1.18  9.09  6.16 999 1020.0  12.6  13.6 999.0 99.0 99.00
2007 05 17 23 00 232  3.5  4.3  1.19  9.09  6.41 999 1020.0  12.8  13.2 999.0 99.0 99.00
2007 05 18 00 00 232  3.9  4.9  1.22  6.25  6.05 999 1019.7  12.9  13.1 999.0 99.0 99.00
2007 05 18 01 00 231  3.1  3.8  1.27  7.69  6.34 999 1019.2  12.9  13.0 999.0 99.0 99.00
2007 05 18 02 00 207  3.6  4.5  1.27  7.14  6.24 999 1019.2  13.0  13.1 999.0 99.0 99.00
2007 05 18 03 00 188  3.2  3.8  1.31  7.69  6.18 999 1018.8  12.7  13.2 999.0 99.0 99.00
2007 05 18 04 00 189  4.0  5.0  1.39  6.67  6.15 999 1018.6  12.6  12.7 999.0 99.0 99.00
2007 05 18 05 00 186  4.8  5.5  1.30  7.14  5.86 999 1018.7  12.6  12.7 999.0 99.0 99.00
2007 05 18 06 00 179  5.4  6.8  1.24  8.33  5.80 999 1018.3  12.6  12.6 999.0 99.0 99.00
2007 05 18 07 00 167  6.2  7.1  1.14  7.14  5.22 999 1017.6  12.5  12.5 999.0 99.0 99.00
2007 05 18 08 00 174  7.1  8.6  1.15  9.09  4.94 999 1017.0  12.5  12.6 999.0 99.0 99.00
2007 05 18 09 00 175  8.3 10.4  1.27  9.09  4.74 999 1016.2  12.5  12.5 999.0 99.0 99.00
2007 05 18 10 00 176  9.3 10.7  1.37  7.69  4.52 999 1015.1  12.6  12.5 999.0 99.0 99.00
2007 05 18 11 00 174 10.0 12.1  1.46  4.55  4.52 999 1014.2  12.6  12.6 999.0 99.0 99.00
2007 05 18 12 00 177 10.4 12.7  1.63  4.55  4.52 999 1013.5  12.7  12.6 999.0 99.0 99.00
2007 05 18 13 00 182 10.6 12.5  1.74  5.00  4.56 999 1013.0  12.7  12.6 999.0 99.0 99.00
2007 05 18 14 00 183 11.4 14.0  1.89  5.56  4.71 999 1012.7  12.3  12.6 999.0 99.0 99.00
2007 05 18 15 00 185  9.9 11.7  2.20  5.88  4.98 999 1012.8  12.1  12.4 999.0 99.0 99.00
2007 05 18 16 00 199  9.3 11.5  2.06  6.25  4.84 999 1012.9  12.3  12.3 999.0 99.0 99.00
2007 05 18 17 00 291 10.5 12.4  2.11  5.88  5.18 999 1013.7  11.9  12.3 999.0 99.0 99.00
2007 05 18 18 00 290 10.3 12.3  2.28  6.25  5.08 999 1014.5  12.1  12.4 999.0 99.0 99.00
2007 05 18 19 00 286  9.6 11.9  2.25  6.67  4.87 999 1015.3  12.1  12.3 999.0 99.0 99.00
2007 05 18 20 00 290  9.3 11.2  2.44  6.67  5.07 999 1016.3  11.8  12.2 999.0 99.0 99.00
2007 05 18 21 00 289  9.2 10.9  2.23  7.69  5.01 999 1017.0  11.9  12.4 999.0 99.0 99.00
2007 05 18 22 00 281  8.3  9.7  2.04  7.14  4.98 999 1017.5  11.9  12.5 999.0 99.0 99.00
2007 05 18 23 00 272  8.6 10.2  2.10  7.69  5.17 999 1018.0  12.0  12.5 999.0 99.0 99.00
2007 05 19 00 00 269  8.0  9.2  1.99  7.69  5.16 999 1018.1  12.1  12.6 999.0 99.0 99.00
2007 05 19 01 00 264  9.0 10.7  1.93  7.69  5.04 999 1018.7  12.2  12.7 999.0 99.0 99.00
2007 05 19 02 00 263  8.2 10.2  1.87  7.14  5.04 999 1018.9  12.2  12.7 999.0 99.0 99.00
2007 05 19 03 00 259  8.8 11.0  2.04  7.14  5.20 999 1019.3  12.1  12.7 999.0 99.0 99.00
2007 05 19 04 00 253  8.0  9.6  2.01  7.69  5.46 999 1019.4  12.0  12.7 999.0 99.0 99.00
2007 05 19 05 00 253  8.4 10.3  2.26  7.14  5.72 999 1019.9  12.0  12.6 999.0 99.0 99.00
2007 05 19 06 00 255  8.1  9.7  2.35 13.79  5.86 999 1020.2  12.2  12.6 999.0 99.0 99.00
2007 05 19 07 00 249  7.7  9.8  2.65 12.90  6.53 999 1020.2  12.2  12.5 999.0 99.0 99.00
2007 05 19 08 00 242  8.2 11.0  2.97 12.90  6.76 999 1019.9  12.2  12.6 999.0 99.0 99.00
2007 05 19 09 00 242  9.1 12.1  2.92 12.90  6.51 999 1020.0  12.2  12.6 999.0 99.0 99.00
2007 05 19 10 00 247  9.6 11.6  3.03 12.12  6.56 999 1019.9  12.1  12.6 999.0 99.0 99.00
2007 05 19 11 00 240  8.6 10.3  3.22 12.90  6.73 999 1020.1  12.1  12.6 999.0 99.0 99.00
2007 05 19 12 00 236  8.2 10.0  3.51 12.90  7.30 999 1020.1  12.2  12.5 999.0 99.0 99.00
2007 05 19 13 00 234  9.4 11.1  3.31 11.43  7.11 999 1020.0  12.2  12.4 999.0 99.0 99.00
2007 05 19 14 00 243  9.0 11.2  3.72 12.12  7.35 999 1020.2  11.9  12.4 999.0 99.0 99.00
2007 05 19 15 00 233  8.7 10.8  3.66 12.12  7.58 999 1020.4  11.8  12.4 999.0 99.0 99.00
2007 05 19 16 00 237  8.0  9.8  3.84 12.90  8.14 999 1020.8  12.2  12.3 999.0 99.0 99.00
2007 05 19 17 00 224  7.6  9.1  3.25 12.90  7.52 999 1020.9  12.3  12.2 999.0 99.0 99.00
2007 05 19 18 00 220  7.9  9.6  3.15 12.12  7.26 999 1021.2  12.1  12.1 999.0 99.0 99.00
2007 05 19 19 00 237  8.0  9.6  3.00 12.90  7.28 999 1021.3  12.5  12.1 999.0 99.0 99.00
2007 05 19 20 00 241  9.7 12.1  3.08 11.43  7.02 999 1021.7  12.3  12.1 999.0 99.0 99.00
2007 05 19 21 00 226  6.9  8.8  2.96 12.12  7.36 999 1021.6  11.6  12.0 999.0 99.0 99.00
2007 05 19 22 00 237  5.2  6.4  2.89 11.43  7.57 999 1021.2  12.0  12.1 999.0 99.0 99.00
2007 05 19 23 00 228  7.6  9.2  2.87 11.43  6.80 999 1020.7  12.4  12.0 999.0 99.0 99.00
2007 05 20 00 00 228  8.3 10.4  2.97 12.12  6.79 999 1020.7  12.6  12.0 999.0 99.0 99.00
2007 05 20 01 00 218  8.4 10.3  3.13 11.43  6.73 999 1020.0  12.6  12.1 999.0 99.0 99.00
2007 05 20 02 00 212  8.6 10.0  3.16 10.81  6.66 999 1019.6  12.5  12.1 999.0 99.0 99.00
2007 05 20 03 00 210  9.7 11.9  2.96 10.00  6.40 999 1018.8  12.2  12.2 999.0 99.0 99.00
2007 05 20 04 00 202  9.4 11.8  3.32 11.43  6.62 999 1018.0  12.2  12.2 999.0 99.0 99.00
2007 05 20 05 00 202  9.9 12.4  3.48 12.12  6.79 999 1017.9  11.7  12.2 999.0 99.0 99.00
2007 05 20 06 00 204 11.1 13.3  3.51 11.43  6.65 999 1017.1  11.8  12.2 999.0 99.0 99.00
2007 05 20 07 00 207 11.0 13.3  3.20 10.00  6.23 999 1016.1  11.9  12.1 999.0 99.0 99.00
2007 05 20 08 00 210 11.4 13.6  3.35 11.43  6.28 999 1015.1  12.3  12.0 999.0 99.0 99.00
2007 05 20 09 00 215 10.7 12.7  3.16 10.81  6.22 999 1014.4  12.4  12.0 999.0 99.0 99.00
2007 05 20 10 00 234  9.8 11.9  3.32 11.43  6.25 999 1013.9  12.7  11.9 999.0 99.0 99.00
2007 05 20 11 00 264 10.2 12.5  2.85 11.43  6.17 999 1013.8  12.6  11.8 999.0 99.0 99.00
2007 05 20 12 00 272  9.4 11.1  3.02  7.14  6.39 999 1014.0  12.1  11.8 999.0 99.0 99.00
2007 05 20 13 00 286  9.8 12.1  3.15 11.43  6.41 999 1014.3  11.8  11.8 999.0 99.0 99.00
2007 05 20 14 00 295  8.6 10.9  3.00 11.43  6.70 999 1015.0  12.1  11.8 999.0 99.0 99.00
2007 05 20 15 00 319  9.2 11.9  2.89  8.33  6.37 999 1016.0  12.0  11.8 999.0 99.0 99.00
2007 05 20 16 00 324  9.5 11.2  2.82 10.81  6.38 999 1017.0  11.6  11.8 999.0 99.0 99.00
2007 05 20 17 00 333  9.1 10.5  2.89 10.00  6.22 999 1017.9  11.5  11.8 999.0 99.0 99.00
2007 05 20 18 00 333  8.0  9.5  2.66  8.33  5.92 999 1018.8  11.7  11.8 999.0 99.0 99.00
2007 05 20 19 00 332  9.1 10.7  2.64 10.81  5.82 999 1019.6  11.7  11.8 999.0 99.0 99.00
2007 05 20 20 00 324  8.6 10.3  2.78 10.81  5.98 999 1020.1  11.5  11.9 999.0 99.0 99.00
2007 05 20 21 00 326  7.3  9.4  2.62 10.00  6.06 999 1020.5  11.4  11.9 999.0 99.0 99.00
2007 05 20 22 00 328  8.1  9.9  2.43 10.81  5.73 999 1021.0  11.4  11.9 999.0 99.0 99.00
2007 05 20 23 00 331  7.3  8.5  2.63 10.00  6.23 999 1021.5  11.5  12.0 999.0 99.0 99.00
2007 05 21 00 00 328  7.5  9.2  2.60 10.00  6.14 999 1021.9  11.3  12.0 999.0 99.0 99.00
2007 05 21 01 00 331  7.6  9.3  2.72 10.00  6.27 999 1022.2  11.2  12.0 999.0 99.0 99.00
2007 05 21 02 00 340  7.2  8.8  2.52 10.00  5.88 999 1022.4  11.0  12.0 999.0 99.0 99.00
2007 05 21 03 00 349  7.0  8.8  2.46 10.00  5.97 999 1022.9  11.0  12.0 999.0 99.0 99.00
2007 05 21 04 00 337  6.5  7.8  2.32 10.00  5.97 999 1023.8  11.0  12.0 999.0 99.0 99.00
2007 05 21 05 00 338  6.0  7.4  2.19 10.00  6.07 999 1024.2  10.9  11.9 999.0 99.0 99.00
2007 05 21 06 00 347  5.6  7.2  2.00 10.00  5.76 999 1024.9  10.8  11.9 999.0 99.0 99.00
2007 05 21 07 00 345  6.0  8.0  1.91  9.09  5.80 999 1025.3  10.8  11.9 999.0 99.0 99.00
2007 05 21 08 00 351  5.4  6.5  1.82  9.09  5.69 999 1025.4  10.5  11.9 999.0 99.0 99.00
2007 05 21 09 00 352  5.8  7.5  1.73  9.09  5.61 999 1025.5  10.4  11.8 999.0 99.0 99.00
2007 05 21 10 00 349  3.8  5.2  1.60 10.00  5.68 999 1025.6  10.3  11.8 999.0 99.0 99.00
2007 05 21 11 00 357  4.5  5.8  1.57  9.09  5.75 999 1025.7  10.4  11.8 999.0 99.0 99.00
2007 05 21 12 00 356  3.4  4.8  1.68  9.09  6.00 999 1025.9  10.3  11.8 999.0 99.0 99.00
2007 05 21 13 00 340  4.5  6.5  1.61  9.09  5.84 999 1025.8  10.3  11.8 999.0 99.0 99.00
2007 05 21 14 00   0  3.8  6.1  1.64  9.09  6.02 999 1025.9  10.4  11.8 999.0 99.0 99.00
2007 05 21 15 00 346  3.9  5.1  1.59  9.09  5.89 999 1026.3  10.4  11.8 999.0 99.0 99.00
2007 05 21 16 00  26  1.6  2.6  1.77  9.09  6.18 999 1026.8  10.5  11.8 999.0 99.0 99.00
2007 05 21 17 00  15  3.6  4.6  1.67  9.09  5.95 999 1026.9  10.6  11.8 999.0 99.0 99.00
2007 05 21 18 00  27  2.6  4.4  1.81  9.09  6.06 999 1027.5  10.6  11.8 999.0 99.0 99.00
2007 05 21 19 00 336  2.0  3.0  1.62  9.09  5.87 999 1027.8  10.8  11.9 999.0 99.0 99.00
2007 05 21 20 00   2  1.9  2.6  1.58  8.33  5.71 999 1027.8  11.0  12.0 999.0 99.0 99.00
2007 05 21 21 00   1  0.9  1.6  1.57  9.09  6.10 999 1027.7  11.2  12.1 999.0 99.0 99.00
2007 05 21 22 00 331  1.6  2.5  1.44  7.69  5.73 999 1027.9  11.1  12.5 999.0 99.0 99.00
2007 05 21 23 00 344  1.7  2.4  1.43  8.33  6.03 999 1027.5  11.2  12.7 999.0 99.0 99.00
2007 05 22 00 00 345  1.7  2.5  1.30  8.33  5.80 999 1027.5  11.3  12.9 999.0 99.0 99.00
2007 05 22 01 00 330  2.0  3.1  1.32  8.33  5.98 999 1027.0  11.4  12.9 999.0 99.0 99.00
2007 05 22 02 00 355  1.7  2.7  1.35  9.09  5.74 999 1027.0  11.3  12.8 999.0 99.0 99.00
2007 05 22 03 00 342  1.2  1.9  1.31  9.09  5.80 999 1026.7  11.1  12.7 999.0 99.0 99.00
2007 05 22 04 00 334  1.8  2.5  1.28  8.33  5.77 999 1026.8  11.0  12.7 999.0 99.0 99.00
2007 05 22 05 00 349  1.5  2.7  1.28  8.33  5.97 999 1027.0  11.0  12.5 999.0 99.0 99.00
2007 05 22 06 00  13  2.2  3.3  1.27  8.33  6.28 999 1027.1  10.9  12.4 999.0 99.0 99.00
2007 05 22 07 00 348  1.6  2.5  1.19  8.33  5.99 999 1027.2  10.9  12.3 999.0 99.0 99.00
2007 05 22 08 00  18  2.8  3.5  1.21  8.33  5.77 999 1027.2  10.9  12.2 999.0 99.0 99.00
2007 05 22 09 00  23  1.8  2.3  1.28  8.33  5.91 999 1027.1  10.9  12.1 999.0 99.0 99.00
2007 05 22 10 00   4  1.8  2.3  1.26  8.33  5.93 999 1027.0  10.8  12.1 999.0 99.0 99.00
2007 05 22 11 00  25  2.2  3.1  1.14  8.33  5.81 999 1026.6  10.8  12.1 999.0 99.0 99.00
2007 05 22 12 00  27  1.7  2.4  1.12  6.67  5.90 999 1026.4  10.8  12.1 999.0 99.0 99.00
2007 05 22 13 00  55  2.4  3.0  1.16  8.33  5.93 999 1026.3  10.7  12.1 999.0 99.0 99.00
2007 05 22 14 00  47  1.5  2.2  1.08  8.33  6.01 999 1026.6  10.8  12.1 999.0 99.0 99.00
2007 05 22 15 00  59  1.5  2.3  1.10  7.69  5.93 999 1026.8  10.9  12.1 999.0 99.0 99.00
2007 05 22 16 00  29  0.6  1.3  1.08  7.14  5.74 999 1027.0  11.2  12.1 999.0 99.0 99.00
2007 05 22 17 00  60  1.0  1.8  1.09  7.69  5.63 999 1027.4  11.7  12.2 999.0 99.0 99.00
2007 05 22 18 00  73  1.0  1.8  1.10  7.14  5.56 999 1027.5  11.7  12.3 999.0 99.0 99.00
2007 05 22 19 00  93  1.4  2.4  1.01  8.33  5.55 999 1027.5  11.6  12.4 999.0 99.0 99.00
2007 05 22 20 00 100  0.8  1.6  1.02  6.25  5.58 999 1028.0  11.8  12.5 999.0 99.0 99.00
2007 05 22 21 00 106  0.8  2.0  1.01 17.39  6.02 999 1027.9  11.9  12.7 999.0 99.0 99.00
2007 05 22 22 00 144  1.2  2.0  1.04  8.33  6.14 999 1027.7  11.9  12.8 999.0 99.0 99.00
2007 05 22 23 00 146  1.2  2.0  1.01  7.14  6.19 999 1027.3  12.0  13.0 999.0 99.0 99.00
2007 05 23 00 00 195  0.8  1.5  0.92  8.33  6.01 999 1026.7  12.3  13.7 999.0 99.0 99.00
2007 05 23 01 00 242  1.5  2.8  1.03 17.39  6.45 999 1026.5  12.4  14.7 999.0 99.0 99.00
2007 05 23 02 00 216  0.8  1.6  0.90  7.14  5.96 999 1026.0  12.3  14.1 999.0 99.0 99.00
2007 05 23 03 00 217  0.6  1.3  0.96  8.33  6.35 999 1026.1  12.4  13.7 999.0 99.0 99.00
2007 05 23 04 00 227  1.1  1.5  1.02  8.33  6.45 999 1026.6  12.4  13.5 999.0 99.0 99.00
2007 05 23 05 00 187  1.0  2.5  0.98 17.39  6.24 999 1026.7  12.3  13.3 999.0 99.0 99.00
2007 05 23 06 00 112  1.8  3.2  0.99 17.39  6.41 999 1026.5  12.2  13.3 999.0 99.0 99.00
2007 05 23 07 00 154  2.2  2.7  0.93 17.39  6.23 999 1026.1  12.4  13.3 999.0 99.0 99.00
2007 05 23 08 00 209  3.3  4.0  0.88 17.39  6.03 999 1026.0  12.5  13.1 999.0 99.0 99.00
2007 05 23 09 00 200  2.8  3.3  0.90 17.39  6.53 999 1025.8  12.6  13.1 999.0 99.0 99.00
2007 05 23 10 00 204  3.7  4.4  1.01 17.39  6.84 999 1024.8  12.7  13.1 999.0 99.0 99.00
2007 05 23 11 00 205  3.6  4.2  0.96 17.39  6.27 999 1024.7  12.8  12.9 999.0 99.0 99.00
2007 05 23 12 00 190  3.1  3.6  0.85 17.39  5.93 999 1024.2  12.8  12.9 999.0 99.0 99.00
2007 05 23 13 00 204  3.8  5.2  0.95 16.00  6.75 999 1023.8  13.0  12.9 999.0 99.0 99.00
2007 05 23 14 00 207  3.3  4.0  0.87 16.00  6.08 999 1023.5  13.0  12.8 999.0 99.0 99.00
