YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 04 05 23 00 999  7.0  8.2  1.93  9.09  5.90 999 1010.9   9.4   9.4 999.0 99.0 99.00
2006 04 06 00 00 999  7.3  9.1  1.81  9.09  5.52 999 1010.7   9.4   9.4 999.0 99.0 99.00
2006 04 06 01 00 999  6.8  8.0  1.86  7.14  5.77 999 1010.2   9.5   9.4 999.0 99.0 99.00
2006 04 06 02 00 999  7.6  9.7  1.75  7.14  5.45 999 1010.1   9.7   9.3 999.0 99.0 99.00
2006 04 06 03 00 999  7.9  9.8  1.63  9.09  5.27 999 1009.6   9.7   9.1 999.0 99.0 99.00
2006 04 06 04 00 999  7.9  9.8  1.61  6.67  5.40 999 1009.6   9.7   9.1 999.0 99.0 99.00
2006 04 06 05 00 999  8.4  9.9  1.69  9.09  5.46 999 1009.9  10.1   9.1 999.0 99.0 99.00
2006 04 06 06 00 999  9.2 10.8  1.66  8.33  5.45 999 1009.8  10.2   9.1 999.0 99.0 99.00
2006 04 06 07 00 999  8.7 10.0  1.75  5.88  5.21 999 1009.6  10.2   9.1 999.0 99.0 99.00
2006 04 06 08 00 999  8.7 10.1  1.81  5.56  5.37 999 1009.5  10.2   9.1 999.0 99.0 99.00
2006 04 06 09 00 999  8.8 11.3  2.03  6.25  5.31 999 1009.3  10.2   9.1 999.0 99.0 99.00
2006 04 06 10 00 999  9.8 11.7  2.02  6.25  5.29 999 1009.0  10.2   9.1 999.0 99.0 99.00
2006 04 06 11 00 999  9.7 11.6  2.22  6.67  5.42 999 1008.7  10.2   9.1 999.0 99.0 99.00
2006 04 06 12 00 999 11.1 13.5  2.41  6.67  5.50 999 1008.5   9.8   9.1 999.0 99.0 99.00
2006 04 06 13 00 999  9.8 12.4  2.50  7.14  5.53 999 1008.6   9.7   9.1 999.0 99.0 99.00
2006 04 06 14 00 999 11.1 14.2  2.60  7.14  5.55 999 1008.4   9.8   9.1 999.0 99.0 99.00
2006 04 06 15 00 999 10.7 13.0  2.70  7.14  5.69 999 1008.6   9.8   9.1 999.0 99.0 99.00
2006 04 06 16 00 999 10.6 12.8  2.52  6.67  5.66 999 1008.7   9.8   9.1 999.0 99.0 99.00
2006 04 06 17 00 999 10.3 12.3  2.90  7.69  6.14 999 1008.8   9.8   9.1 999.0 99.0 99.00
2006 04 06 18 00 999 10.7 13.3  2.92  7.14  6.28 999 1008.6  10.2   9.1 999.0 99.0 99.00
2006 04 06 19 00 999 10.8 12.7  2.69  8.33  6.08 999 1008.6  10.2   9.1 999.0 99.0 99.00
2006 04 06 20 00 999 11.2 13.4  2.83  7.69  6.05 999 1008.2  10.2   9.1 999.0 99.0 99.00
2006 04 06 21 00 999 10.8 13.9  2.93  7.69  6.23 999 1007.7  10.2   9.1 999.0 99.0 99.00
2006 04 06 22 00 999 11.4 14.9  3.11  7.69  6.12 999 1007.1  10.2   9.1 999.0 99.0 99.00
2006 04 06 23 00 999 11.2 13.5  3.06  6.67  5.88 999 1006.3   9.8   9.1 999.0 99.0 99.00
2006 04 07 00 00 999 11.8 14.9  3.28  7.69  6.09 999 1005.6  10.2   9.1 999.0 99.0 99.00
2006 04 07 01 00 999 10.5 13.2  3.66  8.33  6.16 999 1005.2   9.9   9.4 999.0 99.0 99.00
2006 04 07 02 00 999  6.6  7.9  3.37  7.69  6.28 999 1004.9   9.7   9.4 999.0 99.0 99.00
2006 04 07 03 00 999  5.8  7.1  3.55  8.33  6.65 999 1004.8   9.5   9.4 999.0 99.0 99.00
2006 04 07 04 00 999  4.3  5.6  3.39  8.33  6.64 999 1005.3   9.1   9.4 999.0 99.0 99.00
2006 04 07 05 00 999  5.3  6.3  2.99  8.33  6.63 999 1005.4   9.0   9.4 999.0 99.0 99.00
2006 04 07 06 00 999  4.6  5.7  3.22  7.69  6.80 999 1005.5   9.0   9.4 999.0 99.0 99.00
2006 04 07 07 00 999  4.8  6.1  2.97  7.69  6.74 999 1005.5   9.0   9.3 999.0 99.0 99.00
2006 04 07 08 00 999  5.7  9.7  2.68  9.09  6.81 999 1004.9   9.0   9.2 999.0 99.0 99.00
2006 04 07 09 00 999  4.7  6.0  3.23  8.33  7.06 999 1004.5   9.0   9.1 999.0 99.0 99.00
2006 04 07 10 00 999  6.3  7.6  3.28  8.33  7.05 999 1003.9   9.5   9.2 999.0 99.0 99.00
2006 04 07 11 00 999  5.0  6.0  3.38  9.09  6.80 999 1003.3   9.4   9.3 999.0 99.0 99.00
2006 04 07 12 00 999  3.6  4.6  3.51  8.33  7.07 999 1002.7   9.1   9.4 999.0 99.0 99.00
2006 04 07 13 00 999  3.6  4.4  3.33  9.09  6.90 999 1002.5   9.0   9.4 999.0 99.0 99.00
2006 04 07 14 00 999  2.9  3.9  3.62  8.33  7.24 999 1002.4   9.0   9.4 999.0 99.0 99.00
2006 04 07 15 00 999  1.4  2.2  3.74  8.33  7.31 999 1002.4   9.0   9.4 999.0 99.0 99.00
2006 04 07 16 00 999  0.8  1.7  3.44  8.33  7.27 999 1002.5   8.7   9.4 999.0 99.0 99.00
2006 04 07 17 00 999  0.9  2.1  3.21  8.33  7.06 999 1002.4   8.9   9.4 999.0 99.0 99.00
2006 04 07 18 00 999  1.8  2.9  3.18  9.09  7.30 999 1002.6   8.9   9.4 999.0 99.0 99.00
2006 04 07 19 00 999  2.9  4.0  3.60 14.29  7.55 999 1002.6   9.0   9.4 999.0 99.0 99.00
2006 04 07 20 00 999  3.8  5.3  3.43 14.29  7.50 999 1002.6   9.4   9.4 999.0 99.0 99.00
2006 04 07 21 00 999  3.5  4.5  3.62 14.29  7.65 999 1002.6   9.4   9.4 999.0 99.0 99.00
2006 04 07 22 00 999  1.8  2.8  3.40  8.33  7.52 999 1002.3   9.5   9.5 999.0 99.0 99.00
2006 04 07 23 00 999  2.1  3.3  3.28 12.50  7.39 999 1001.8   9.1   9.5 999.0 99.0 99.00
2006 04 08 00 00 999  1.2  2.2  3.47 12.50  7.58 999 1001.5   9.0   9.5 999.0 99.0 99.00
2006 04 08 01 00 999  1.8  2.8  3.30  8.33  7.42 999 1001.5   8.7   9.5 999.0 99.0 99.00
2006 04 08 02 00 999  2.3  3.3  3.49 14.29  7.90 999 1001.5   8.9   9.5 999.0 99.0 99.00
2006 04 08 03 00 999  2.3  3.2  3.45 12.50  8.07 999 1001.4   9.0   9.5 999.0 99.0 99.00
2006 04 08 04 00 999  2.3  3.4  3.43 11.11  7.92 999 1001.9   9.0   9.5 999.0 99.0 99.00
2006 04 08 05 00 999  5.6  7.2  3.22 12.50  7.94 999 1002.7   9.3   9.5 999.0 99.0 99.00
2006 04 08 06 00 999  6.7  8.6  3.40 12.50  8.09 999 1003.5   9.0   9.5 999.0 99.0 99.00
2006 04 08 07 00 999  7.0  8.3  3.11  8.33  7.59 999 1004.1   9.2   9.4 999.0 99.0 99.00
2006 04 08 08 00 999  6.4  7.8  3.02  8.33  7.46 999 1004.9   9.4   9.4 999.0 99.0 99.00
2006 04 08 09 00 999  4.7  5.7  2.95  7.69  7.36 999 1005.6   9.4   9.4 999.0 99.0 99.00
2006 04 08 10 00 999  5.2  6.2  3.06 12.50  7.51 999 1006.1   9.4   9.4 999.0 99.0 99.00
2006 04 08 11 00 999  5.1  6.1  3.22 11.11  7.85 999 1006.6   9.5   9.4 999.0 99.0 99.00
2006 04 08 12 00 999  4.9  5.9  2.91 14.29  7.50 999 1007.3   9.5   9.4 999.0 99.0 99.00
2006 04 08 13 00 999  5.0  6.1  2.65 11.11  7.33 999 1008.0   9.5   9.4 999.0 99.0 99.00
2006 04 08 14 00 999  5.3  6.5  3.21 12.50  7.66 999 1008.4   9.4   9.4 999.0 99.0 99.00
2006 04 08 15 00 999  5.2  6.3  2.91  8.33  7.40 999 1009.1   9.5   9.4 999.0 99.0 99.00
2006 04 08 16 00 999  4.6  5.7  2.75 11.11  7.55 999 1009.8   9.8   9.5 999.0 99.0 99.00
2006 04 08 17 00 999  4.5  5.7  2.67 10.00  7.35 999 1010.4   9.8   9.7 999.0 99.0 99.00
2006 04 08 18 00 999  4.2  5.6  2.75  8.33  7.36 999 1010.9  10.2   9.8 999.0 99.0 99.00
2006 04 08 19 00 999  3.6  4.6  2.52  9.09  7.38 999 1011.5  10.2   9.8 999.0 99.0 99.00
2006 04 08 20 00 999  3.0  3.9  2.39  8.33  7.24 999 1012.1  10.2   9.8 999.0 99.0 99.00
2006 04 08 21 00 999  2.6  3.5  2.39  8.33  7.29 999 1012.3  10.2  10.1 999.0 99.0 99.00
2006 04 08 22 00 999  1.7  2.4  2.38  9.09  7.25 999 1012.5  10.5  10.2 999.0 99.0 99.00
2006 04 08 23 00 999  1.8  2.5  2.56  9.09  7.33 999 1012.6  10.5  10.5 999.0 99.0 99.00
2006 04 09 00 00 999  1.2  1.8  2.33  7.14  7.12 999 1012.7  10.9  10.6 999.0 99.0 99.00
2006 04 09 01 00 999  0.8  1.3  2.42 12.50  7.59 999 1012.7  10.8  10.9 999.0 99.0 99.00
2006 04 09 02 00 999  1.4  2.0  2.34 11.11  7.51 999 1012.7  10.5  10.7 999.0 99.0 99.00
2006 04 09 03 00 999  1.3  2.2  2.40  8.33  7.38 999 1012.8  10.2  10.3 999.0 99.0 99.00
2006 04 09 04 00 999 99.0  2.0  2.23 12.50  7.43 999 1013.2   9.8  10.5 999.0 99.0 99.00
2006 04 09 05 00 999  2.0  2.6  2.13  7.69  7.19 999 1013.6   9.9  10.5 999.0 99.0 99.00
2006 04 09 06 00 999  1.3  1.9  2.17 11.11  7.19 999 1014.0   9.8  10.2 999.0 99.0 99.00
2006 04 09 07 00 999  1.6  2.1  2.27  8.33  7.47 999 1014.1   9.7  10.2 999.0 99.0 99.00
2006 04 09 08 00 999  1.3  1.9  2.12  8.33  7.25 999 1013.8   9.7  10.2 999.0 99.0 99.00
2006 04 09 09 00 999  1.5  2.2  2.05  7.69  7.10 999 1013.8   9.6  10.2 999.0 99.0 99.00
2006 04 09 10 00 999  1.2  2.0  1.95 11.11  6.90 999 1013.5   9.7  10.3 999.0 99.0 99.00
2006 04 09 11 00 999  1.0  1.7  1.98 11.11  7.02 999 1013.4   9.5  10.2 999.0 99.0 99.00
2006 04 09 12 00 999  1.1  1.7  1.96  7.69  7.19 999 1013.0   9.4  10.2 999.0 99.0 99.00
2006 04 09 13 00 999  3.3  3.9  2.10  7.69  7.45 999 1012.9 999.0  10.2 999.0 99.0 99.00
2006 04 09 14 00 999  2.4  3.0  2.00  8.33  7.05 999 1012.8   9.4  10.2 999.0 99.0 99.00
2006 04 09 15 00 999  3.9  4.8  1.99  7.14  7.17 999 1012.8   9.4  10.1 999.0 99.0 99.00
2006 04 09 16 00 999  3.1  4.1  1.84  9.09  7.14 999 1013.1   9.4  10.2 999.0 99.0 99.00
2006 04 09 17 00 999  3.0  3.7  1.85  8.33  7.25 999 1013.2   9.5  10.2 999.0 99.0 99.00
2006 04 09 18 00 999  3.2  3.7  1.72 11.11  7.11 999 1013.1   9.7  10.2 999.0 99.0 99.00
2006 04 09 19 00 999  2.8  3.7  1.77  7.14  7.24 999 1013.3   9.8  10.2 999.0 99.0 99.00
2006 04 09 20 00 999  2.6  3.2  1.70  8.33  7.31 999 1013.2  10.2  10.3 999.0 99.0 99.00
2006 04 09 21 00 999  3.4  4.2  1.73 11.11  7.29 999 1013.1  10.2  10.5 999.0 99.0 99.00
2006 04 09 22 00 999  4.3  5.2  1.87  7.14  7.47 999 1012.9  10.2  10.5 999.0 99.0 99.00
2006 04 09 23 00 999  5.0  6.0  1.91 16.67  7.69 999 1012.7   9.9  10.3 999.0 99.0 99.00
2006 04 10 00 00 999  5.5  6.4  1.85  7.14  7.37 999 1012.6   9.8  10.5 999.0 99.0 99.00
2006 04 10 01 00 999  5.7  6.8  1.89 16.67  7.09 999 1012.3   9.8  10.3 999.0 99.0 99.00
2006 04 10 02 00 999  5.9  7.3  1.99 20.00  7.17 999 1012.0   9.8  10.2 999.0 99.0 99.00
2006 04 10 03 00 999  6.2  7.7  2.16 16.67  7.03 999 1011.8   9.5  10.2 999.0 99.0 99.00
2006 04 10 04 00 999  6.2 99.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2006 04 10 05 00 999  5.9  6.9  2.31 20.00  7.14 999 1012.1   9.5  10.2 999.0 99.0 99.00
2006 04 10 06 00 999  5.2  5.9  2.20 16.67  7.04 999 1011.9   9.5   9.8 999.0 99.0 99.00
2006 04 10 07 00 999  4.6  5.5  2.30 20.00  7.26 999 1011.6   9.5   9.8 999.0 99.0 99.00
2006 04 10 08 00 999  4.5  5.6  2.46 20.00  8.14 999 1011.0   9.4  10.1 999.0 99.0 99.00
2006 04 10 10 00 999  4.2  5.1  2.25 20.00  8.72 999 1010.3   9.0   9.8 999.0 99.0 99.00
2006 04 10 11 00 999  2.4  3.4  2.07 20.00  8.20 999 1009.5   9.0   9.8 999.0 99.0 99.00
2006 04 10 13 00 999  4.5  5.3  2.86 20.00 10.92 999 1008.1   8.6   9.8 999.0 99.0 99.00
2006 04 10 14 00 999  5.0  6.4  2.69 20.00  9.66 999 1007.8   8.1   9.8 999.0 99.0 99.00
2006 04 10 15 00 999  5.5  6.9  2.62 20.00  8.90 999 1007.3   8.3   9.8 999.0 99.0 99.00
2006 06 24 00 00  30  6.0  7.1  1.64 14.81  5.71 999 1029.2  14.9  14.7 999.0 99.0 99.00
2006 06 24 01 00  25  6.3  7.2  1.62  6.25  5.60 999 1028.9  15.0  14.8 999.0 99.0 99.00
2006 06 24 02 00  20  6.6  7.5  1.80  6.67  5.88 999 1028.4  15.0  14.9 999.0 99.0 99.00
2006 06 24 03 00  25  7.0  8.5  1.78 14.81  5.55 999 1028.2  14.9  14.8 999.0 99.0 99.00
2006 06 24 04 00  25  6.7  8.2  1.75  6.25  5.57 999 1028.1  14.9  14.8 999.0 99.0 99.00
2006 06 24 05 00  22  7.0  8.5  1.73  6.25  5.52 999 1028.0  14.7  14.8 999.0 99.0 99.00
2006 06 24 06 00  31  7.6  9.5  1.62  6.67  5.16 999 1028.3  14.5  14.8 999.0 99.0 99.00
2006 06 24 07 00  19  7.4  9.2  1.59  8.33  5.25 999 1028.3  14.4  14.7 999.0 99.0 99.00
2006 06 24 08 00  23  7.6  9.3  1.66  9.09  5.24 999 1028.1  14.5  14.7 999.0 99.0 99.00
2006 06 24 09 00  31  7.3  9.3  1.76  6.25  5.24 999 1028.1  14.4  14.7 999.0 99.0 99.00
2006 06 24 10 00  20  7.2  8.9  1.68 14.81  5.30 999 1027.8  14.3  14.7 999.0 99.0 99.00
2006 06 24 11 00  26  6.4  8.0  1.60  6.67  5.15 999 1027.8  14.3  14.7 999.0 99.0 99.00
2006 06 24 12 00  26  7.0  8.5  1.70 14.81  5.23 999 1027.6  13.8  14.6 999.0 99.0 99.00
2006 06 24 13 00  21  7.5  9.3  1.87  6.67  5.54 999 1027.5  13.7  14.5 999.0 99.0 99.00
2006 06 24 14 00  11  8.5 10.1  1.80  7.14  5.10 999 1027.4  13.5  14.5 999.0 99.0 99.00
2006 06 24 15 00  14  8.9 11.2  1.81  6.67  5.07 999 1027.5  13.5  14.6 999.0 99.0 99.00
2006 06 24 16 00  20  8.0  9.5  1.86  6.25  5.16 999 1027.6  13.4  14.5 999.0 99.0 99.00
2006 06 24 18 00  15  7.5  8.9  1.83  6.67  4.91 999 1027.6  13.6  14.4 999.0 99.0 99.00
2006 06 24 19 00  15  7.4  9.9  1.81  6.67  4.90 999 1027.5  13.8  14.4 999.0 99.0 99.00
2006 06 24 20 00  19  7.7  9.2  1.83  6.25  5.00 999 1027.6  13.8  14.4 999.0 99.0 99.00
2006 06 24 21 00  11  8.3  9.9  1.87  7.14  5.12 999 1027.6  14.1  14.3 999.0 99.0 99.00
2006 06 24 22 00   8  7.8  9.5  1.77  7.14  4.95 999 1027.5  14.3  14.4 999.0 99.0 99.00
2006 06 24 23 00   8  8.7 10.4  1.74  5.88  4.98 999 1027.3  14.4  14.5 999.0 99.0 99.00
2006 06 25 00 00   6  8.7 10.2  1.58  6.67  4.75 999 1027.3  14.5  14.5 999.0 99.0 99.00
2006 06 25 01 00   9  9.0 11.7  1.70  7.14  4.85 999 1027.1  14.4  14.5 999.0 99.0 99.00
2006 06 25 02 00   6  9.1 10.9  1.77  7.14  4.73 999 1027.0  14.3  14.5 999.0 99.0 99.00
2006 06 25 03 00  10  9.5 11.0  1.99  6.67  5.01 999 1027.0  14.0  14.4 999.0 99.0 99.00
2006 06 25 04 00   9  9.3 11.2  2.16  7.69  5.13 999 1027.2  14.0  14.4 999.0 99.0 99.00
2006 06 25 05 00  12  9.0 10.8  2.21  6.67  5.19 999 1027.2  13.9  14.4 999.0 99.0 99.00
2006 06 25 06 00  12  7.9 10.0  2.13  7.14  5.24 999 1027.6  13.9  14.4 999.0 99.0 99.00
2006 06 25 07 00  15  8.5 10.8  2.23  7.69  5.36 999 1027.3  13.8  14.3 999.0 99.0 99.00
2006 06 25 08 00  15  8.7 10.6  2.21  7.14  5.42 999 1027.0  13.7  14.3 999.0 99.0 99.00
2006 06 25 09 00   9  9.0 10.8  2.07  7.69  5.04 999 1026.9  13.8  14.3 999.0 99.0 99.00
2006 06 25 10 00  14  8.8 10.5  1.95  7.14  5.02 999 1027.1  13.7  14.3 999.0 99.0 99.00
2006 06 25 11 00   9  9.1 11.2  1.94  7.14  4.92 999 1027.2  13.9  14.2 999.0 99.0 99.00
2006 06 25 12 00   3 10.3 12.5  1.94  7.69  4.85 999 1026.8  13.8  14.2 999.0 99.0 99.00
2006 06 25 13 00  13 11.5 13.4  2.14  7.69  5.02 999 1026.7  13.8  14.2 999.0 99.0 99.00
2006 06 25 14 00   8 10.3 12.0  2.11  7.14  5.05 999 1027.1  14.0  14.2 999.0 99.0 99.00
2006 06 25 15 00   9  9.7 11.7  2.22  7.69  5.02 999 1027.3  14.5  14.3 999.0 99.0 99.00
2006 06 25 16 00   5  9.5 10.9  2.26  7.69  5.25 999 1027.7  14.6  14.3 999.0 99.0 99.00
2006 06 25 17 00   8 10.1 12.8  2.30  7.14  5.13 999 1027.7  14.6  14.3 999.0 99.0 99.00
2006 06 25 18 00   6  9.5 12.2  2.47  7.69  5.39 999 1027.6  14.6  14.3 999.0 99.0 99.00
2006 06 25 19 00   8  9.4 11.5  2.55  7.69  5.61 999 1027.8  14.7  14.4 999.0 99.0 99.00
2006 06 25 20 00   6  9.2 11.1  2.27  8.33  5.30 999 1027.8  14.7  14.4 999.0 99.0 99.00
2006 06 25 21 00   4  9.6 11.7  2.36  7.14  5.22 999 1027.4  14.7  14.4 999.0 99.0 99.00
2006 06 25 22 00   4 10.1 11.5  2.46  7.69  5.47 999 1027.0  14.8  14.5 999.0 99.0 99.00
2006 06 25 23 00   4  9.8 12.4  2.27  6.67  4.92 999 1026.7  14.9  14.5 999.0 99.0 99.00
2006 06 26 00 00   3  9.5 11.4  2.20  7.14  5.30 999 1026.6  14.9  14.5 999.0 99.0 99.00
2006 06 26 01 00   0  9.8 11.9  2.36  8.33  5.36 999 1026.2  15.0  14.5 999.0 99.0 99.00
2006 06 26 02 00 359 10.6 13.1  2.65  7.69  5.59 999 1026.2  15.0  14.5 999.0 99.0 99.00
2006 06 26 03 00   2 10.8 13.2  2.49  7.69  5.46 999 1026.4  15.0  14.5 999.0 99.0 99.00
2006 06 26 04 00   1 10.5 12.7  2.57  7.69  5.54 999 1026.5  14.9  14.5 999.0 99.0 99.00
2006 06 26 05 00   3 10.6 12.6  2.87  7.69  5.84 999 1026.4  14.8  14.5 999.0 99.0 99.00
2006 06 26 06 00   4 10.4 12.9  2.57  7.69  5.45 999 1026.8  14.8  14.5 999.0 99.0 99.00
2006 06 26 07 00   0 11.2 14.5  2.57  7.69  5.32 999 1026.6  14.8  14.5 999.0 99.0 99.00
2006 06 26 08 00   3 10.8 13.0  2.65  8.33  5.49 999 1026.2  14.7  14.4 999.0 99.0 99.00
2006 06 26 09 00   3 11.2 13.5  2.83  7.69  5.59 999 1025.8  14.6  14.4 999.0 99.0 99.00
2006 06 26 10 00 359 11.6 14.3  2.49  7.69  5.29 999 1025.3  14.6  14.5 999.0 99.0 99.00
2006 06 26 11 00 359 10.7 12.7  2.56  8.33  5.57 999 1025.2  14.6  14.6 999.0 99.0 99.00
2006 06 26 12 00 356 10.8 13.7  2.52  8.33  5.38 999 1025.1  14.5  14.6 999.0 99.0 99.00
2006 06 26 13 00 357 10.7 13.0  2.58  8.33  5.40 999 1024.5  14.5  14.6 999.0 99.0 99.00
2006 06 26 14 00   3 12.3 15.3  2.72  8.33  5.39 999 1024.5  14.4  14.6 999.0 99.0 99.00
2006 06 26 15 00 357 12.4 15.0  2.82  7.69  5.47 999 1024.4  14.2  14.6 999.0 99.0 99.00
2006 06 26 16 00 357 11.3 14.5  2.77  8.33  5.58 999 1024.8  14.4  14.6 999.0 99.0 99.00
2006 06 26 17 00   1 12.4 15.0  2.91  8.33  5.62 999 1024.3  14.4  14.6 999.0 99.0 99.00
2006 06 26 18 00 354 10.9 13.8  3.35  8.33  5.96 999 1024.7  14.6  14.6 999.0 99.0 99.00
2006 06 26 19 00 356 12.7 15.0  3.09  8.33  5.76 999 1024.3  14.6  14.6 999.0 99.0 99.00
2006 06 26 20 00 354 12.4 15.3  3.32  8.33  6.05 999 1024.1  14.6  14.6 999.0 99.0 99.00
2006 06 26 21 00 357 12.2 15.7  3.33  9.09  6.02 999 1023.8  14.5  14.6 999.0 99.0 99.00
2006 06 26 22 00 358 11.3 13.8  3.10  8.33  5.73 999 1023.6  14.6  14.6 999.0 99.0 99.00
2006 06 26 23 00 357 12.1 14.7  3.35  8.33  6.04 999 1023.5  14.4  14.6 999.0 99.0 99.00
2006 06 27 00 00 356 12.3 15.2  3.04  8.33  5.72 999 1023.0  14.5  14.5 999.0 99.0 99.00
2006 06 27 01 00 355 12.2 15.3  3.09  7.69  5.67 999 1022.6  14.6  14.6 999.0 99.0 99.00
2006 06 27 02 00 354 12.5 15.5  2.90  8.33  5.68 999 1022.5  14.7  14.6 999.0 99.0 99.00
2006 06 27 03 00 357 12.1 15.7  3.23  9.09  6.00 999 1022.6  14.6  14.6 999.0 99.0 99.00
2006 06 27 04 00   0 11.7 14.6  3.31  9.09  5.97 999 1022.8  14.5  14.5 999.0 99.0 99.00
2006 06 27 05 00   0 12.3 14.9  3.09  8.33  5.75 999 1023.0  14.1  14.5 999.0 99.0 99.00
2006 06 27 06 00 355 12.2 14.7  3.18  9.09  5.96 999 1023.1  13.9  14.6 999.0 99.0 99.00
2006 06 27 07 00 356 10.2 12.9  3.16  9.09  6.01 999 1023.0  14.1  14.6 999.0 99.0 99.00
2006 06 27 08 00 354 11.0 14.1  3.15  9.09  6.12 999 1023.0  14.2  14.6 999.0 99.0 99.00
2006 06 27 09 00 354 11.1 13.2  3.04  9.09  5.99 999 1022.8  14.2  14.5 999.0 99.0 99.00
2006 06 27 10 00 354 11.0 13.6  3.15  9.09  6.01 999 1022.7  14.3  14.5 999.0 99.0 99.00
2006 06 27 11 00 356 11.4 14.1  3.25  9.09  6.04 999 1022.6  13.9  14.5 999.0 99.0 99.00
2006 06 27 12 00 355 12.1 14.6  2.97  8.33  5.71 999 1022.5  13.7  14.5 999.0 99.0 99.00
2006 06 27 13 00   5 11.8 14.2  2.91  9.09  5.88 999 1022.7  13.5  14.5 999.0 99.0 99.00
2006 06 27 14 00 352 11.7 14.0  3.12  9.09  5.86 999 1023.0  13.4  14.5 999.0 99.0 99.00
2006 06 27 15 00   3 11.6 13.8  3.02  8.33  5.86 999 1023.3  13.4  14.5 999.0 99.0 99.00
2006 06 27 16 00   2 12.2 15.1  2.72  9.09  5.60 999 1023.4  13.3  14.5 999.0 99.0 99.00
2006 06 27 17 00   1 10.8 13.2  2.88  9.09  5.81 999 1023.8  13.6  14.5 999.0 99.0 99.00
2006 06 27 18 00   2 11.2 13.7  2.91  8.33  5.73 999 1023.8  13.4  14.5 999.0 99.0 99.00
2006 06 27 19 00   8 11.2 13.4  2.96  9.09  5.83 999 1024.1  13.7  14.6 999.0 99.0 99.00
2006 06 27 20 00   9 10.1 12.9  2.67  9.09  5.52 999 1024.3  13.9  14.6 999.0 99.0 99.00
2006 06 27 21 00  11 10.1 12.1  2.68  9.09  5.69 999 1024.4  14.3  14.6 999.0 99.0 99.00
2006 06 27 22 00  12 10.1 12.1  2.83  9.09  5.78 999 1024.1  14.3  14.6 999.0 99.0 99.00
2006 06 27 23 00   9  9.1 11.0  2.86  9.09  5.78 999 1024.1  14.5  14.7 999.0 99.0 99.00
2006 06 28 00 00   9 10.5 13.0  2.76  9.09  5.75 999 1023.6  14.2  14.7 999.0 99.0 99.00
2006 06 28 01 00  20 10.2 12.6  2.61  9.09  5.84 999 1023.3  14.2  14.7 999.0 99.0 99.00
2006 06 28 02 00  13 10.5 12.3  2.52  7.69  5.54 999 1023.3  14.1  14.7 999.0 99.0 99.00
2006 06 28 03 00  11 10.1 12.5  2.28  9.09  5.26 999 1023.4  14.1  14.7 999.0 99.0 99.00
2006 06 28 04 00   8 10.2 13.2  2.57  9.09  5.65 999 1023.3  14.0  14.7 999.0 99.0 99.00
2006 06 28 05 00  15  9.6 12.0  2.49  8.33  5.63 999 1023.5  14.0  14.7 999.0 99.0 99.00
2006 06 28 06 00  18  9.4 11.1  2.48  9.09  5.74 999 1023.8  13.6  14.7 999.0 99.0 99.00
2006 06 28 07 00   8  9.4 11.7  2.67  9.09  5.82 999 1023.7  13.6  14.7 999.0 99.0 99.00
2006 06 28 08 00  20  9.4 11.5  2.52  9.09  5.74 999 1024.0  13.3  14.7 999.0 99.0 99.00
2006 06 28 09 00  13  8.6 10.4  2.45  8.33  5.81 999 1023.7  13.5  14.7 999.0 99.0 99.00
2006 06 28 10 00  19  8.5 10.3  2.47 10.00  5.97 999 1023.8  13.5  14.7 999.0 99.0 99.00
2006 06 28 11 00  12  7.4  9.5  2.37  9.09  5.72 999 1023.5  13.7  14.7 999.0 99.0 99.00
2006 06 28 12 00  16  8.1  9.7  2.44  8.33  5.73 999 1023.3  13.7  14.7 999.0 99.0 99.00
2006 06 28 13 00  18  9.3 10.9  2.26  9.09  5.50 999 1023.5  13.8  14.7 999.0 99.0 99.00
2006 06 28 14 00  14  8.8 11.0  2.24  7.69  5.29 999 1023.6  13.9  14.7 999.0 99.0 99.00
2006 06 28 15 00  20  9.5 12.0  2.01  9.09  5.24 999 1023.7  14.0  14.7 999.0 99.0 99.00
2006 06 28 16 00  11  8.9 10.4  1.98  7.14  5.15 999 1024.0  13.9  14.7 999.0 99.0 99.00
2006 06 28 17 00  26  8.4 10.4  1.98  8.33  5.08 999 1023.9  14.1  14.7 999.0 99.0 99.00
2006 06 28 18 00  15  9.6 11.4  1.95  7.14  5.12 999 1023.8  14.2  14.7 999.0 99.0 99.00
2006 06 28 19 00  27  9.7 11.9  2.03  7.14  5.25 999 1024.0  14.4  14.7 999.0 99.0 99.00
2006 06 28 20 00  25  8.2 10.0  2.01  6.67  5.13 999 1024.2  14.4  14.7 999.0 99.0 99.00
2006 06 28 21 00  20  8.2  9.6  2.06  6.67  5.26 999 1024.3  14.5  14.8 999.0 99.0 99.00
2006 06 28 22 00  16  8.5  9.9  2.01  6.25  5.14 999 1023.8  14.4  14.8 999.0 99.0 99.00
2006 06 28 23 00  17  8.9 10.4  1.92  7.69  4.90 999 1023.6  14.5  14.8 999.0 99.0 99.00
2006 06 29 00 00  21  8.6 10.0  2.14  6.25  5.09 999 1023.4  14.4  14.8 999.0 99.0 99.00
2006 06 29 01 00  26  9.1 10.8  2.01  6.67  4.92 999 1023.4  14.4  14.8 999.0 99.0 99.00
